player_id,home_run,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,isolated_power,babip,b_rbi,r_run,woba,pull_percent,straightaway_percent,opposite_percent,linedrives_percent,Batter_Cluster_Label
628711,0.0,0.39922779922779916,0.0,0.5075000000000001,0.382875605815832,0.47797356828193827,0.44192083062946147,0.09164420485175202,0.5912408759124087,0.08955223880597014,0.05208333333333333,0.4702194357366771,0.5813492063492063,0.29387755102040813,0.4678714859437751,0.2033096926713948,4
630105,0.38181818181818183,0.16550836550836548,0.4351851851851852,0.6583333333333334,0.7145934302638665,0.7533039647577092,0.7634652822842309,0.48247978436657685,0.5364963503649635,0.593698175787728,0.7222222222222221,0.7954545454545455,0.42328042328042315,0.46394557823129245,0.46117804551539493,0.4381402679275018,1
640447,0.0,0.29575289575289576,0.7268518518518517,0.3725,0.3053311793214863,0.6431718061674008,0.4682024659312135,0.10781671159029649,0.38686131386861305,0.03980099502487562,0.10416666666666666,0.5619122257053292,0.7718253968253967,0.3918367346938775,0.178714859437751,0.3049645390070921,4
640449,0.17727272727272728,0.3567567567567568,0.7013888888888888,0.56625,0.668820678513732,0.7830396475770925,0.7490266060999352,0.5053908355795148,0.542883211678832,0.20398009950248755,0.22916666666666666,0.7958463949843261,0.5803571428571427,0.4540816326530611,0.3102409638554217,0.47044917257683205,0
640457,0.28181818181818186,0.24942084942084944,0.4953703703703704,0.5741666666666667,0.6230479267635972,0.7033773861967694,0.6862426995457497,0.42048517520215634,0.5012165450121654,0.4311774461028193,0.37152777777777773,0.725705329153605,0.5601851851851852,0.44897959183673464,0.3360107095046854,0.4200157604412923,2
640458,0.1,0.27104247104247103,0.279320987654321,0.4658333333333333,0.49273021001615513,0.5256975036710719,0.5292018170019468,0.31985624438454624,0.4002433090024331,0.13598673300165837,0.1736111111111111,0.5634796238244515,0.6078042328042328,0.41088435374149646,0.3253012048192771,0.27974783293932226,4
640461,0.18181818181818185,0.32097812097812095,0.2901234567901234,0.5916666666666667,0.6402800215401185,0.6299559471365638,0.6641791044776119,0.43036837376460013,0.5437956204379562,0.25538971807628524,0.26388888888888884,0.6951410658307211,0.5092592592592593,0.4510204081632653,0.3862115127175368,0.3829787234042552,2
640492,0.0,0.2293436293436293,0.25925925925925924,0.6425000000000001,0.5363489499192247,0.6563876651982378,0.6132381570408826,0.20215633423180593,0.5967153284671532,0.09950248756218905,0.25,0.6536050156739812,0.1765873015873016,0.6040816326530611,0.572289156626506,0.35460992907801414,2
641313,0.30000000000000004,0.2226512226512227,0.19290123456790123,0.7766666666666666,0.7501346257404417,0.7591776798825256,0.7874756651524984,0.41419586702605565,0.6703163017031628,0.3548922056384743,0.65625,0.8181818181818182,0.38624338624338617,0.563265306122449,0.40093708165997327,0.4121355397951142,2
641343,0.1090909090909091,0.29729729729729737,0.43981481481481477,0.5225,0.44749596122778684,0.6387665198237884,0.5519143413367943,0.18328840970350405,0.5018248175182481,0.1890547263681592,0.28125,0.6042319749216302,0.5674603174603174,0.446938775510204,0.33132530120481923,0.47754137115839235,4
